car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Registered city
Cy4ima74cIsBX1akvFkNtuJV,3120000,Petrol,Automatic,Toyota,Camry,2008,Gold,Nigerian Used,236366,2400,Registered,Imported,Unknown,LAGOS
1uCIONN6me5mVJIqqWV1GMgs,3360000,Petrol,Automatic,Hyundai,Sonata,2012,Gray,Nigerian Used,90279,2400,Registered,Registered,Unknown,Lagos
fLmWzj8pqJsT29nybVq7Ml3k,3360000,Petrol,Automatic,Toyota,Camry,2008,Gray,Foreign Used,498364,2400,Imported,Imported,Unknown,Unknown
uio3SUJDYF0ce2DWjUVPwqby,7176000,Petrol,Automatic,Toyota,Corolla,2014,Red,Foreign Used,138934,1800,Imported,Imported,Unknown,Unknown
BXvLlSkuXcq3iVmt5GO7wFbn,4680000,Petrol,Automatic,Lexus,RX 350,2009,Gray,Nigerian Used,104665,3500,Registered,Imported,SUV,Unknown
xbqWv9UO9KQ6EormrW0iiKtV,3536000,Petrol,Automatic,Toyota,Camry,2005,Gray,Foreign Used,252344,2400,Imported,Imported,Unknown,Unknown
pO0uIXxVYveeiHkEpK1LHeRk,11550000,Petrol,Automatic,Mercedes-Benz,M Class,2012,Gold,Foreign Used,164703,3500,Imported,Imported,SUV,Unknown
hqokQXxhe3fBBWsSeRZfczMy,31200000,Petrol,Automatic,Mercedes-Benz,GLE-Class,2017,White,Nigerian Used,116658,3500,Registered,Imported,SUV,Unknown
bqXZJMM2EWGW0EYoSnUdGsL7,3675000,Petrol,Automatic,Mercedes-Benz,C350,2008,Black,Nigerian Used,163311,3500,Registered,Registered,Unknown,Unknown
kSYic5e00Vd9DeIWjPqN3yZg,4160000,Petrol,Automatic,Mercedes-Benz,C300,2008,Gray,Nigerian Used,229678,3000,Registered,Imported,Unknown,Abuja
be8LvRA5hwXrYWGVfhex5qja,5260000,Petrol,Automatic,Toyota,Highlander,2008,Black,Nigerian Used,273162,3500,Registered,Registered,SUV,Unknown
me245KmmfEt0wR7347BZzk76,3360000,Petrol,Automatic,Hyundai,Sonata,2011,Silver,Nigerian Used,130052,2400,Registered,Registered,Unknown,Unknown
iA5dFJzpMozQPCMX4p99XVwU,5096000,Petrol,Automatic,Toyota,Sienna,2009,Silver,Foreign Used,179838,3500,Imported,Imported,Unknown,Unknown
ri9mHc9uKTRLGAnGv6aiWswK,3640000,Petrol,Automatic,Toyota,Camry,2010,Gold,Nigerian Used,169502,2500,Registered,Imported,Unknown,LAGOS
hxWXIXGF2Gns5xJcjldEdutH,4680000,Petrol,Automatic,Mercedes-Benz,CLS,2007,Silver,Nigerian Used,124512,5500,Registered,Imported,Unknown,LAGOS
m7GCqdNJwSIHO5eYvNm5kZxv,3328000,Petrol,Automatic,Toyota,Camry,2009,Gray,Nigerian Used,156522,2400,Registered,Registered,Unknown,Unknown
divvnnm8ZKowe07shWHFp4Eb,4784000,Petrol,Automatic,Toyota,Camry,2011,Red,Foreign Used,170067,2500,Imported,Imported,Unknown,Unknown
xrAT70OrkN969i6r5Q7ewVSo,3150000,Petrol,Automatic,Ford,Expedition,2004,Black,Foreign Used,286840,5400,Imported,Imported,SUV,Unknown
alnkF53aBkVunOquW48y6RuY,3536000,Petrol,Automatic,Toyota,Corolla,2009,Gold,Nigerian Used,87059,1800,Registered,Registered,Unknown,ABUJA
qb0NQEsnCHWFPLDiSxh5A1O2,4888000,Petrol,Automatic,Mercedes-Benz,GL-Class,2007,Red,Nigerian Used,30253,40000,Registered,Registered,SUV,NASARAWA
3sFBK9sSMj78FLyd8PAKUE1I,5200000,Petrol,Automatic,Toyota,Corolla,2010,Silver,Foreign Used,179016,1800,Imported,Imported,Unknown,Unknown
7B1mTWZcnVyBbgyInnSm3UB,3675000,Petrol,Automatic,Mercedes-Benz,C300,2011,Blue,Nigerian Used,116742,3500,Registered,Imported,Unknown,Unknown
fw0evnDY14v67rPU74Qsy22K,8008000,Petrol,Automatic,Toyota,Sienna,2011,Green,Foreign Used,106153,3500,Imported,Imported,Minivan,Unknown
umNyVIFXedXMF25xtDI3kCEI,3016000,Petrol,Automatic,Lexus,ES,2006,White,Nigerian Used,510440,3300,Registered,Registered,Unknown,Lagos
kSVGq6E4UqCNuiATtX9v2mg3,6825000,Hybrid,CVT,Toyota,Highlander,2008,Blue,Foreign Used,113950,3500,Imported,Imported,SUV,Unknown
xxDdVW66ZmWIImkTKI2jDtgP,3675000,Petrol,Automatic,Toyota,Corolla,2008,Blue,Foreign Used,158114,1800,Imported,Imported,Unknown,Unknown
BCYiPNAfvGss8L07hvkt965Y,10500000,Petrol,Automatic,Land Rover,Range Rover,2018,Black,Nigerian Used,23208,4200,Registered,Brand new,SUV,ABUJA
g6rvrQQvpByyVeK6xbj03PqH,4305000,Petrol,Manual,Toyota,Corolla,2010,Black,Foreign Used,222990,1800,Imported,Imported,Unknown,Unknown
3BkqQk2dnw5CmnjJrL4xb51E,4160000,Petrol,Automatic,Mercedes-Benz,C300,2008,Black,Nigerian Used,107537,3500,Registered,Imported,Unknown,Unknown
kOecbYmbKhbz9HsTK5mjN517,8840000,Petrol,Automatic,Ford,Explorer,2012,White,Foreign Used,94805,3500,Imported,Imported,SUV,Unknown
yRwvj1vb8g0NG3iZnICMD5xx,9360000,Petrol,Automatic,Toyota,Land Cruiser,2000,Black,Nigerian Used,159274,4700,Registered,Registered,SUV,Unknown
cloP2iC7qo8vETcv8Ghkn1wd,7035000,Petrol,Automatic,Hyundai,Sonata,2016,Blue,Foreign Used,221776,2400,Imported,Imported,Unknown,Unknown
mSTkadZPMhhRhQ8c2aPxWbXG,6300000,Petrol,Automatic,Mercedes-Benz,R-Class,2012,Silver,Nigerian Used,172859,3500,Registered,Imported,SUV,Unknown
3C53fDF7ptJnDRPYtu2WntAI,6760000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,201988,3500,Registered,Registered,SUV,Abuja
rP91FSRQq7h4Sv9U39qjKnIh,11550000,Petrol,Automatic,Mercedes-Benz,M Class,2012,Black,Foreign Used,106606,3500,Imported,Imported,SUV,Unknown
pXcK9kgSgBPIKidfdZULoiwk,3744000,Petrol,Automatic,Toyota,Corolla,2010,Red,Nigerian Used,75742,1800,Registered,Registered,Unknown,Lagos
mt33S8sDp11fXl9LJIvAnXbS,33600000,Petrol,Automatic,Land Rover,Discovery,2017,Black,Foreign Used,56997,3000,Imported,Imported,SUV,Unknown
tJxRlE8uypUTpmlc8xJGCaEE,6825000,Petrol,Automatic,Toyota,Camry,2015,Silver,Foreign Used,222404,2500,Imported,Imported,Unknown,Unknown
oPLwOmKomv2ew3iWJBXlnb94,3150000,Petrol,Automatic,Lexus,GS,2008,Black,Nigerian Used,130777,3500,Registered,Registered,Unknown,Lagos
A3DHDFi5e5edtKJXvPbiww2M,3952000,Petrol,Automatic,Toyota,Corolla,2010,Blue,Nigerian Used,87067,1800,Registered,Registered,Unknown,Unknown
dlRnaiwB1FIvVnJk4WUopkYq,2625000,Petrol,Automatic,Toyota,Camry,2008,Gray,Nigerian Used,167213,3500,Registered,Registered,Unknown,Lagos
hURDjpyj6fcPYwN4XgRvLZZ4,3885000,Petrol,Automatic,Toyota,Corolla Altis,2005,Silver,Foreign Used,252371,1800,Imported,Imported,Unknown,Unknown
8owwN6W23gT59p1dtZvQaHZx,4680000,Petrol,Automatic,Toyota,Camry,2010,Gold,Foreign Used,125968,2500,Imported,Imported,Unknown,Unknown
Cf04xoB34Qv15PkGAT3aHgXF,3885000,Petrol,Automatic,Dodge,Dakota,2006,White,Foreign Used,400101,3700,Imported,Imported,Unknown,Unknown
ba6LHTUa8dpQPj9trPSZdwvl,3952000,Petrol,Automatic,Toyota,Corolla,2013,Blue,Nigerian Used,112693,1800,Registered,Registered,Sedan,Unknown
mFpmruVQoh6FprRNbeQ53EzE,3432000,Hybrid,Automatic,Toyota,Highlander,2006,Gold,Nigerian Used,207678,3300,Registered,Registered,SUV,Unknown
nFd8QriL6fu7YurtSL7rOO27,16800000,Petrol,Automatic,Land Rover,Range Rover Evoque,2017,Black,Nigerian Used,58382,2000,Registered,Imported,SUV,Unknown
8E5DBT0IIKho8Geixaace9Ee,4056000,Petrol,Automatic,Toyota,Camry,2009,Silver,Foreign Used,260464,2400,Imported,Imported,Sedan,Unknown
7raJYVFVwk0EbbLgVlsuhyvn,8925000,Petrol,Automatic,Dodge,Journey,2015,Black,Foreign Used,201231,3500,Imported,Imported,SUV,Unknown
fE8xgFfVTWWXTQXuR1yLec1V,5200000,Petrol,Automatic,Toyota,Camry,2011,Gray,Foreign Used,171598,2400,Imported,Imported,Unknown,Unknown
dlRnaiwB1FIvVnJk4WUopkYq,2625000,Petrol,Automatic,Toyota,Camry,2008,Gray,Nigerian Used,167213,3500,Registered,Registered,Unknown,Lagos
Bp1j5AhObhpChHE6iLUEsVsn,6300000,Petrol,Automatic,Land Rover,Range Rover,2010,Black,Nigerian Used,55856,5000,Registered,Imported,SUV,Unknown
zsafUskmev4oUnoOdiJvgqzC,4680000,Petrol,Automatic,Lexus,IS,2006,Black,Nigerian Used,252189,3500,Registered,Registered,Unknown,Lagos
7B1mTWZcnVyBbgyInnSm3UB,3675000,Petrol,Automatic,Mercedes-Benz,C300,2011,Blue,Nigerian Used,116742,3500,Registered,Imported,Unknown,Unknown
yRwvj1vb8g0NG3iZnICMD5xx,9360000,Petrol,Automatic,Toyota,Land Cruiser,2000,Black,Nigerian Used,159274,4700,Registered,Registered,SUV,Unknown
ba6LHTUa8dpQPj9trPSZdwvl,3952000,Petrol,Automatic,Toyota,Corolla,2013,Blue,Nigerian Used,112693,1800,Registered,Registered,Sedan,Unknown
u3lbWnjVuU0TZtnW4EpmdyXY,3150000,Petrol,Automatic,Toyota,RAV4,2007,Blue,Nigerian Used,157780,2400,Registered,Imported,SUV,Lagos State
hURDjpyj6fcPYwN4XgRvLZZ4,3885000,Petrol,Automatic,Toyota,Corolla Altis,2005,Silver,Foreign Used,252371,1800,Imported,Imported,Unknown,Unknown
mSTkadZPMhhRhQ8c2aPxWbXG,6300000,Petrol,Automatic,Mercedes-Benz,R-Class,2012,Silver,Nigerian Used,172859,3500,Registered,Imported,SUV,Unknown
u4byJwmoPBwdMTXrsVCkTl3d,3990000,Petrol,Automatic,Mercedes-Benz,E550,2010,Gray,Nigerian Used,163267,5500,Registered,Imported,Unknown,Lagos
83arzvpKjUeXbk4aYIDmo5dE,6240000,Petrol,Automatic,Ford,Explorer,2011,Gray,Nigerian Used,333711,3500,Registered,Imported,SUV,Lagos
5ong1dKpxhAjK4dkaQUFjUUl,3640000,Petrol,Automatic,Toyota,Camry,2009,White,Nigerian Used,265029,3500,Registered,Registered,Unknown,Abuja
ttsOIkEXKPdmdi6HwHAfTl8h,3640000,Petrol,Automatic,Toyota,Camry,2009,Black,Nigerian Used,134109,3500,Registered,Registered,Unknown,Plateau
zMWLoUycQVvB67vhThTm6oYf,3224000,Petrol,Automatic,Toyota,Camry,2007,Red,Nigerian Used,188413,2400,Registered,Imported,Unknown,LAGOS
adilABD5ThqbF9tbGqW8KnXF,3885000,Petrol,Automatic,Toyota,Camry,2008,Black,Foreign Used,203579,2400,Imported,Imported,Unknown,Unknown
7BOdZokCoacOk3sOfokZv4Qx,11025000,Petrol,Automatic,Toyota,Fortuner,2013,Gold,Nigerian Used,100036,2700,Registered,Registered,SUV,Unknown
cXaP63HElLvC0ZvQQ1hNqUEX,7350000,Petrol,Automatic,Hyundai,Azera,2014,Black,Foreign Used,56425,3300,Imported,Imported,Unknown,Unknown
pUfV5yg41TzGiFnF2LOQoXnA,3120000,Petrol,Automatic,Toyota,Corolla,2010,Black,Nigerian Used,106350,2500,Registered,Imported,Unknown,Lagos
7B2nrtRI53JjdEjdszOXmviQ,5200000,Petrol,Automatic,Toyota,Highlander,2006,Black,Foreign Used,304319,3300,Imported,Imported,Unknown,Unknown
BNvgg7FoXIDd6S5f3tMCcEhk,3952000,Petrol,Automatic,Acura,TL,2010,Brown,Nigerian Used,234765,3500,Registered,Imported,Unknown,LAGOS
fE8xgFfVTWWXTQXuR1yLec1V,5200000,Petrol,Automatic,Toyota,Camry,2011,Gray,Foreign Used,171598,2400,Imported,Imported,Unknown,Unknown
xDyQSeydB5fqvKhvGMOPYELB,3360000,Petrol,Automatic,Mercedes-Benz,R-Class,2008,Black,Nigerian Used,219750,3500,Registered,Imported,SUV,LAGOS
g0EsP4w34s3AOeH9yWuYpIQi,7280000,Petrol,Automatic,Toyota,Venza,2010,Gray,Nigerian Used,143225,2700,Registered,Imported,SUV,LAGOS
pi2PEM29eGKyRIlBPrlOMHDC,6240000,Petrol,Automatic,Toyota,Venza,2012,Gray,Nigerian Used,102010,3500,Registered,Imported,SUV,Lagos
a47tbi8SZkxWLmVyVMB4Isfk,3120000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,149671,1800,Registered,Imported,Sedan,Lagos
uaWkb8E5TqIIpe2ZsodolBU4,7350000,Petrol,Automatic,Toyota,Tundra,2007,Black,Nigerian Used,114995,5700,Registered,Imported,Pickup,Unknown
oHpbBjgKSkKJ5nexmpX6SwbW,12480000,Petrol,Automatic,Mercedes-Benz,GL-Class,2013,Black,Nigerian Used,60665,4700,Registered,Registered,Unknown,ABUJA
FRyUwoetcEadWAO0rlWzu6R,5200000,Petrol,Automatic,Toyota,Corolla,2013,Silver,Nigerian Used,65736,1800,Registered,Registered,Unknown,Unknown
oCwRkPwBxHHv3jeG1nLFqu5p,10400000,Petrol,Automatic,Toyota,Tundra,2008,Gray,Nigerian Used,51535,5700,Registered,Imported,Truck,ASABA
6opYg7s6BJMsjYfdqBLE3Wr8,16275000,Petrol,Automatic,Infiniti,QX60,2015,Black,Foreign Used,89332,3500,Imported,Imported,SUV,Unknown
5XWJfMorjmlK62gDRfWgcVmh,5932000,Electric,Automatic,Toyota,Corolla,2016,Silver,Nigerian Used,58667,1800,Registered,Imported,Unknown,Unknown
r0ZwCaDoEKI2j7cnEQdjb5rs,3675000,Petrol,Automatic,Lexus,IS,2010,Black,Nigerian Used,124390,2500,Registered,Imported,Unknown,ABUJA
a47tbi8SZkxWLmVyVMB4Isfk,3120000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,149671,1800,Registered,Imported,Sedan,Lagos
yBFumr4zQMeAoo9o8gA1AHFT,3120000,Petrol,Automatic,Toyota,Highlander,2006,Blue,Nigerian Used,169774,3500,Registered,Imported,SUV,Lagos
8LceECrmZ1f2HQoUKVUDlRpN,10400000,Petrol,Manual,Toyota,Hilux,2014,White,Nigerian Used,229329,2700,Registered,Registered,Unknown,ABUJA
7raJYVFVwk0EbbLgVlsuhyvn,8925000,Petrol,Automatic,Dodge,Journey,2015,Black,Foreign Used,201231,3500,Imported,Imported,SUV,Unknown
oPLwOmKomv2ew3iWJBXlnb94,3150000,Petrol,Automatic,Lexus,GS,2008,Black,Nigerian Used,130777,3500,Registered,Registered,Unknown,Lagos
mkBDUBTECn6x4SnqrYLSyuvA,4368000,Petrol,Automatic,Toyota,Camry,2007,Gold,Foreign Used,150381,2400,Imported,Imported,Unknown,Unknown
jVuoGwGK5ZlHOFaRQq8F1Gxd,13650000,Petrol,Automatic,Mercedes-Benz,GLA 250,2015,Red,Foreign Used,47864,2000,Imported,Imported,Hatchback,Unknown
xDyQSeydB5fqvKhvGMOPYELB,3360000,Petrol,Automatic,Mercedes-Benz,R-Class,2008,Black,Nigerian Used,219750,3500,Registered,Imported,SUV,LAGOS
coeC54LxrhIuxlNBgi7xUIOh,2912000,Petrol,Automatic,Pontiac,Vibe,2006,Red,Nigerian Used,286972,1800,Registered,Registered,Hatchback,FCT
hVfi2hWUKmBBZvoIw5DxTNJb,3968000,Petrol,Automatic,Toyota,Camry,2009,Gray,Foreign Used,185458,2400,Imported,Imported,Sedan,Unknown
znNu33lvX6YYaK1ZdKoy6AVn,3432000,Petrol,Automatic,Toyota,Camry,2009,Black,Nigerian Used,143239,2500,Registered,Registered,Unknown,Abuja
CohnOCliFn57HOGX7KsNwZtW,6760000,Petrol,Automatic,Mercedes-Benz,C300,2011,Gray,Foreign Used,118154,3000,Imported,Imported,Unknown,Unknown
m61yB8vCSvylnKwiZO7Afemg,3224000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,198153,2000,Registered,Imported,Unknown,Unknown
pPzs4y2lQbb4DnrPiI2uCYNg,5200000,Petrol,Automatic,Lexus,GX,2007,Black,Nigerian Used,136944,4700,Registered,Registered,SUV,Unknown
pVNA5PVQkswJwwWrUpWLVCz3,6760000,Petrol,Automatic,Toyota,Venza,2011,Black,Nigerian Used,100116,2700,Registered,Registered,Unknown,Unknown
BsaQ33I9xkLPw8mobHaFleCP,4680000,Petrol,Automatic,Hyundai,Elantra,2013,Black,Nigerian Used,99999,1600,Registered,Registered,Unknown,NASSARAWA
oCwRkPwBxHHv3jeG1nLFqu5p,10400000,Petrol,Automatic,Toyota,Tundra,2008,Gray,Nigerian Used,51535,5700,Registered,Imported,Truck,ASABA
wdcBiYBNxQLw4JBwAl1Lglkb,7280000,Petrol,Automatic,Toyota,Camry,2012,Silver,Foreign Used,86603,2500,Imported,Imported,Unknown,Unknown
6d5smQ71Ex0Zwy3FZjiG19KU,4935000,Petrol,Automatic,Toyota,Camry,2016,Black,Nigerian Used,163998,2500,Registered,Registered,Sedan,LAGOS
BNvgg7FoXIDd6S5f3tMCcEhk,3952000,Petrol,Automatic,Acura,TL,2010,Brown,Nigerian Used,234765,3500,Registered,Imported,Unknown,LAGOS
zU2r5HprpdiQ1ZiFKBNCsXuv,5250000,Petrol,Automatic,Ford,F-150,2007,Black,Foreign Used,220564,5800,Imported,Imported,Unknown,Unknown
uQs4DsPEpzehmyFgDlqVYylH,14560000,Petrol,Automatic,Mercedes-Benz,M Class,2015,White,Nigerian Used,218502,350000,Registered,Registered,SUV,Abuja
w5akMNWBoAx8haQwBH3GqK4i,5512000,Petrol,Automatic,Toyota,Corolla,2013,Silver,Nigerian Used,150495,1800,Registered,Brand new,Unknown,Unknown
iqjXTjvEMZbAaeHaQsrbWXzN,3432000,Petrol,Automatic,Toyota,Camry,2008,Black,Nigerian Used,169617,2400,Registered,Registered,Unknown,Lagos
eK0ciI4SJY4w7gHj3NWigZH5,4680000,Petrol,Automatic,Toyota,Camry,2010,Blue,Foreign Used,169873,2500,Imported,Imported,Unknown,Unknown
wROydS6KJbpfzuUuPNP18t8o,3120000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,198522,2400,Registered,Registered,Unknown,LAGOS
aig6PJbqKz6qOd7eMI8zQv4B,6448000,Petrol,Automatic,Toyota,4-Runner,2007,Black,Nigerian Used,10024,4000,Registered,Registered,SUV,LAGOS
vfE7XAnbiGXqASqyKcZV8qH,3120000,Petrol,Automatic,Lexus,ES,2002,Gold,Nigerian Used,168217,3000,Registered,Imported,Sedan,Unknown
a07PPWRzgyre6eD655Wk9CTr,3744000,Petrol,Automatic,Toyota,RAV4,2008,Gray,Nigerian Used,99024,2400,Registered,Imported,SUV,LAGOS
adilABD5ThqbF9tbGqW8KnXF,3885000,Petrol,Automatic,Toyota,Camry,2008,Black,Foreign Used,203579,2400,Imported,Imported,Unknown,Unknown
zPrXnAsv3N9WOUnW1xoFtGmn,4830000,Petrol,Automatic,Lexus,GS,2008,Black,Foreign Used,149808,3400,Imported,Imported,Unknown,Unknown
hje5ol5Fe1IpRMMCiTp4Gt5C,6760000,Petrol,Automatic,Toyota,Camry,2015,Black,Nigerian Used,182585,1800,Registered,Registered,Unknown,ABUJA
q8qmxje6p5OclmrgrvgoXkLa,6825000,Petrol,Automatic,Lexus,LX,2009,Black,Foreign Used,113334,4600,Imported,Imported,Unknown,Unknown
iKMwG0NAqasvau3n5WrdnnMn,5775000,Petrol,Automatic,Dodge,Caravan,2011,Black,Foreign Used,135557,3600,Imported,Imported,SUV,Unknown
mB0wFIiYx7Ljc2Hb73mAAvKd,4935000,Petrol,Automatic,Toyota,Corolla,2014,Silver,Nigerian Used,83532,1800,Registered,Imported,Unknown,LAGOS
fQW0l7ow2iUzKX5xfATsoYM8,14560000,Petrol,Automatic,Mercedes-Benz,M Class,2013,White,Nigerian Used,224238,3500,Registered,Imported,SUV,LAGOS
sptdTt72Q169hUZQj5CJ8Kp0,6825000,Petrol,Automatic,Cadillac,SRX,2010,Black,Nigerian Used,287358,3000,Registered,Registered,SUV,LAGOS
3PP4B7NW8oaR3G56ZIavZd4s,3675000,Hybrid,CVT,Lexus,RX,2007,Green,Nigerian Used,324544,3300,Registered,Imported,SUV,Lagos
u5T7NApkApoCjQQJvDXLJfIZ,6864000,Petrol,Automatic,Toyota,RAV4,2011,Black,Foreign Used,113458,2500,Imported,Imported,SUV,Unknown
1D2gDQ1r32yTtVBzSm0plG0G,4888000,Petrol,Automatic,Toyota,Corolla,2010,Black,Foreign Used,193453,1800,Imported,Imported,Unknown,Unknown
MQ9bsXfeyT8HXKarDkEMFWo,3750000,Petrol,Automatic,Hyundai,Santa Fe,2012,Black,Nigerian Used,126775,2400,Registered,Registered,SUV,LAGOS
6h9ZSOuryPLBR2zsIgaBBSMJ,3224000,Petrol,Automatic,Toyota,Camry,2011,Gray,Nigerian Used,369053,2500,Registered,Imported,Sedan,LAGOS
x98aDV0grUo7svsCRM8pdjdI,4680000,Petrol,Automatic,Lexus,RX 350,2007,Silver,Nigerian Used,174212,3500,Registered,Registered,SUV,LAGOS
dA6ERE97dafPA0zQhYqxeHfs,3432000,Petrol,Automatic,Hyundai,Sonata,2011,Beige,Nigerian Used,142243,2400,Registered,Imported,Unknown,Unknown
k7SvOaAEgZ6PYeWqMhfQbbB7,3640000,Petrol,Automatic,Toyota,Highlander,2006,Gray,Nigerian Used,144937,3300,Registered,Registered,SUV,Lagos
zoSLBi69u6gnBNXhHDdNY4Dr,14560000,Petrol,Automatic,Ford,Edge,2016,Black,Nigerian Used,52184,3500,Registered,Brand new,SUV,Lagos
uPPoR8K9CbZrBrV6ePOyyAXS,3536000,Petrol,Automatic,Toyota,Camry,2009,Red,Nigerian Used,67847,2400,Registered,Registered,Sedan,Unknown
aWjfKD4cx5uNaXYov7xohgn4,3016000,Petrol,Automatic,Toyota,Avalon,2006,Gray,Nigerian Used,146406,3500,Registered,Imported,Unknown,Osun
s3j9KixJJU3hVuBm9zKlc1dF,3432000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,204250,2400,Registered,Registered,Unknown,Unknown
mZOf7T6JANdRHlpq9pHWLgMq,4515000,Petrol,CVT,Toyota,Corolla,2014,Black,Nigerian Used,40948,1800,Registered,Registered,Unknown,Unknown
jFnjNkSWv27jCqAMksx8XbiU,11440000,Petrol,Automatic,Lexus,RX 350,2011,Black,Foreign Used,317397,3500,Imported,Imported,SUV,Unknown
uaWkb8E5TqIIpe2ZsodolBU4,7350000,Petrol,Automatic,Toyota,Tundra,2007,Black,Nigerian Used,114995,5700,Registered,Imported,Pickup,Unknown
ASnVaCYUonxQmYoRStDgMhrO,3832500,Petrol,Automatic,Lexus,ES,2005,Silver,Foreign Used,165703,3300,Imported,Imported,Unknown,Unknown
ljIHab0iopWNnLSSIXyBrILg,8400000,Petrol,Automatic,Mercedes-Benz,C-Class,2014,Silver,Nigerian Used,80510,2000,Registered,Imported,Unknown,LAGOS
ARsXT5MfZilug7hfy5r3ipsq,4368000,Petrol,Automatic,Hyundai,Santa Fe,2007,Blue,Foreign Used,169804,3300,Imported,Imported,SUV,Unknown
7BOdZokCoacOk3sOfokZv4Qx,11025000,Petrol,Automatic,Toyota,Fortuner,2013,Gold,Nigerian Used,100036,2700,Registered,Registered,SUV,Unknown
hcXQkjxK3a54GwUooGi7qlOC,4410000,Petrol,Automatic,Toyota,RAV4,2012,Black,Nigerian Used,72536,2700,Registered,Registered,SUV,Unknown
BCBlz1e843iKUyv00iak58gV,4992000,Petrol,Automatic,Toyota,Corolla,2009,White,Foreign Used,74638,1800,Imported,Imported,Unknown,Unknown
oNwznEsMENocBOAghHWluMqw,4725000,Petrol,Automatic,Toyota,Tacoma,2006,Silver,Nigerian Used,136226,4000,Registered,Imported,Truck,Lagos
iwJccLNvoYbb7fwjPgbYM0OI,5720000,Petrol,Automatic,Toyota,Land Cruiser Prado,2008,Silver,Nigerian Used,201444,2700,Registered,Brand new,SUV,LAGOS
nfD0mXenEA214qum5Q1xxjd9,3640000,Petrol,Automatic,Toyota,RAV4,2008,Blue,Nigerian Used,112247,3500,Registered,Imported,SUV,Lagos
5nrVWIut1A5J5jas3f9CwEla,3328000,Petrol,Automatic,Toyota,Camry,2009,Gray,Nigerian Used,302095,2400,Registered,Imported,Unknown,LAGOS
84s2MRRkkdn3xaFPyZSq5jK1,13650000,Petrol,Automatic,Acura,RDX,2016,White,Nigerian Used,5738,3500,Registered,Imported,SUV,Lagos
lhcPYo1V50RpzWwWRpa5j80g,5200000,Petrol,Automatic,Toyota,RAV4,2011,Red,Nigerian Used,101298,3000,Registered,Imported,SUV,Lagos
xEdK2hJLRrleiWzSkWdzISbe,3952000,Petrol,Automatic,Hyundai,Sonata,2013,Black,Nigerian Used,175889,2400,Registered,Imported,Unknown,Abuja
2woviRFpTeuXrXaSjkQtNvaR,4200000,Petrol,Automatic,Toyota,Corolla,2010,Black,Foreign Used,111688,1800,Imported,Registered,Unknown,Unknown
2D8x9S3oaHA6LrrbPxqI2YEk,3328000,Petrol,Automatic,Toyota,Camry,2008,Red,Nigerian Used,130518,350000,Registered,Registered,Unknown,Abuja
mnaD49ZJjxAqHHlINlIb37vV,62400000,Petrol,Automatic,Mercedes-Benz,S-Class,2015,Black,Foreign Used,51589,5500,Imported,Imported,Convertible,Unknown
yBE6dW72QiIcvxHDb0gYi90C,3432000,Petrol,Automatic,Mercedes-Benz,E350,2008,Gray,Nigerian Used,234925,3500,Registered,Imported,Unknown,Unknown
80bm7UZEerMQ3Px7shpE3QJo,2730000,Petrol,Automatic,Toyota,Camry,2007,Blue,Nigerian Used,331340,2400,Registered,Imported,Unknown,LAGOS
5hgd1vSBEtZmyWJJ4UK3e8m5,3640000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Foreign Used,189433,1800,Imported,Imported,Unknown,Unknown
ciJBllTPZWBiPa54Ym7khsq7,4515000,Petrol,Automatic,Toyota,Camry,2012,Gray,Nigerian Used,119659,2500,Registered,Imported,Unknown,Unknown
mOfzH9uOYQiBHhD1PwjA9j8k,4725000,Petrol,Automatic,Toyota,Corolla,2014,Brown,Nigerian Used,112632,1800,Registered,Imported,Unknown,LAGOS
zd6n8SaO1FCjcWwG2IL8GLeK,4160000,Petrol,Automatic,Toyota,Corolla,2011,Black,Nigerian Used,160113,1800,Registered,Imported,Unknown,Unknown
zoSLBi69u6gnBNXhHDdNY4Dr,14560000,Petrol,Automatic,Ford,Edge,2016,Black,Nigerian Used,52184,3500,Registered,Brand new,SUV,Lagos
BCBlz1e843iKUyv00iak58gV,4992000,Petrol,Automatic,Toyota,Corolla,2009,White,Foreign Used,74638,1800,Imported,Imported,Unknown,Unknown
kHSSZY4xyTrJja2zLtMJdbiu,3952000,Petrol,Automatic,Acura,MDX,2010,Gray,Nigerian Used,292700,3700,Registered,Registered,Unknown,LAGOS
ARsXT5MfZilug7hfy5r3ipsq,4368000,Petrol,Automatic,Hyundai,Santa Fe,2007,Blue,Foreign Used,169804,3300,Imported,Imported,SUV,Unknown
43ojJ02UJGpW2NaqDvHkvGXk,8900000,Petrol,Automatic,Lexus,RX 350,2013,Black,Nigerian Used,129162,3500,Registered,Imported,SUV,LAGOS
